,pitch control
1210,-1.2242842993147274
1211,-1.0735198145075038
1212,0.34148369059025235
1213,-2.199716130903817
1214,-1.5977332177896957
1215,-0.008678049530250464
1216,-0.44554893616093433
1217,-0.09071907023492866
1218,-0.9044174139245857
1219,0.4865563601201106
1220,-1.458179137159552
1221,0.18367619947769742
1222,0.9022513426243046
1223,0.24557891583104519
1224,-1.3581531876224737
1225,0.043009200555720356
1226,-1.116497697041229
1227,2.0637067526527466
1228,-1.069381320090248
1229,-0.4949571566966237
1230,-0.19754818549964898
1231,0.14515004748594484
1232,-0.17211921250828188
1233,-0.9463768919694289
1234,-0.9691367208852376
1235,0.09860211907262628
1236,-0.17591311300716383
1237,1.4918398259183094
1238,0.8717052832953476
1239,2.3380174009231114
1240,-0.5120445978282075
1241,-0.2757079452134825
1242,-0.5988393306519922
1243,-2.8892332196422803
1244,-0.6371796914403022
1245,0.1755226462180865
1246,-0.4083449272683218
1247,0.9013039668160747
1248,0.8310593728393405
1249,-1.8698637453305245
1250,0.2537036309023626
1251,0.1262946098331078
1252,-0.6366184021416996
1253,0.3860226633398849
1254,0.29097367546187597
1255,0.11663321162776241
1256,-0.28569826355833655
1257,0.637139112393185
1258,-0.3561763501115909
1259,-0.04580709260309146
1260,-1.4583161207879787
1261,-0.9242575857122075
1262,0.04866516666052003
1263,0.012502945437056712
1264,0.6482445669380077
1265,-0.004782585558252561
1266,-1.6583819756108475
1267,0.65163008799501
1268,-1.1105798086292755
1269,-0.7516529926177986
1270,-0.3068264095090279
1271,-0.19923598725009725
1272,1.3759081968667206
1273,-0.5390305035153966
1274,-1.0478964927801115
1275,-1.981953905375882
1276,-1.6391964798918885
1277,0.196561823274846
1278,-1.1080047100116324
1279,-1.1080047100116324
1280,-0.4431739203283011
1281,-0.548318373726754
1282,0.33014162798873425
1283,-0.20978143649001502
1284,-0.41106633448064267
1285,0.4718697142106641
1286,0.634826271062193
1287,-1.9778934141963753
1288,0.8778063101260944
1289,-0.6864644569706447
1290,-0.0734786772043544
1291,-0.3603972618040362
1292,-1.2906712706482601
1293,-1.8285603333637492
1294,0.8754928785493761
1295,-0.3700601472632831
1296,1.1218149459872409
1297,-0.07545989852430775
1298,0.4883523065394874
1299,0.22917114974956965
1300,0.08899554561038493
1301,-1.7852799211239696
1302,-1.6017239246068828
1303,-0.18685557537030495
1304,-1.9295153794197937
1305,-1.6431484117284503
1306,-1.533872460227816
1307,1.3869270617878127
1308,1.0372625135364246
1309,0.40514470962870397
1310,-0.10069677457817633
1311,-3.4556896409276696
1312,0.43837346062675137
1313,0.321247287388588
1314,-0.8752161989509637
1315,-1.106911085983382
1316,-2.6869002088605995
1317,0.9536791346435225
1318,-0.5789134339222101
1319,-0.5789134339222101
1320,-1.006634305918773
1321,-0.6102347534926582
1322,-1.640507665660873e-05
1323,-0.332304903143754
1324,0.16805436351841319
1325,0.33049423649765775
1326,0.6980040608087693
1327,0.8281030553810816
1328,-0.9175282453555087
1329,0.20564385715300626
1330,0.6048836301617353
1331,-0.4172109309821987
1332,-0.24965966651053192
1333,-0.15351286654337756
1334,-0.6059639454376758
1335,-0.06632058893671752
1336,0.07097443933986305
1337,0.0724181264938326
1338,-0.19913040997279985
1339,0.6303217278433981
1340,-0.0015434783997234636
1341,0.6045844425338448
1342,0.4597579865819636
1343,2.5928447636183085
1344,0.12844871049602016
1345,0.003125504219983366
1346,-1.6215689957538724
1347,0.28640246774343825
1348,0.6719859554400803
1349,-0.19177300430394828
1350,-0.15667765867072103
1351,-0.9347204545529897
1352,0.76830310591907
1353,0.5813967738219101
1354,-0.23708203570310002
1355,-1.460159828726364
1356,-0.9375086529541898
1357,0.1901321471066737
1358,0.24163086491716457
1359,-2.1589050903546014
1360,-1.9445197204498978
1361,0.9195604453125661
1362,0.34817571846206996
1363,-0.5302997516073514
1364,-0.5302997516073514
1365,-0.795609539688052
1366,-3.066198009041919
1367,-3.066198009041919
1368,0.03540158026898209
1369,-0.38784874330442753
1370,0.13785144530609156
1371,0.23961724443813903
1372,-0.21135452003368882
1373,-0.5342332345559611
1374,2.2743080690625987
1375,0.08977014852015253
1376,0.33167790331071484
1377,-0.40089863511117635
1378,-0.6661506838503232
1379,0.7929027030504908
1380,0.13474385988302706
1381,0.6568526518249963
1382,0.2611246286435549
1383,0.8213004765924707
1384,-0.3286591990616037
1385,0.7118835219342217
1386,-2.273372818495561
1387,-0.29657804916869196
1388,-0.034622008519887504
1389,-1.7977578608342153
1390,-2.29876868257647
1391,-2.502062036505811
1392,-0.08346535903305138
1393,-0.31560688622631594
1394,-0.07381371477127882
1395,-0.4773952701494255
1396,-0.8802586817664798
1397,-0.012375598742076721
1398,-1.169804844590783
1399,-1.0799590018452534
1400,-0.9334227821886507
1401,-0.6420842439032164
1402,-1.495611949127206
1403,-0.5010568742175078
1404,1.5978109737094992
1405,-0.1954247503130136
1406,0.02523887629918986
1407,-0.26627329232807156
1408,1.2061649953543183
1409,1.0195720388496892
1410,0.6721408208491095
1411,1.3592892682820887
1412,-0.0008430003620883975
1413,0.7105945670114759
1414,1.0843133397327183
1415,0.7429692771344683
1416,0.7187230848326591
1417,-1.3845926322906374
1418,-1.694132455052371
1419,1.1823856552501182
1420,-1.0960067076263538
1421,0.4896637237168098
1422,-0.7486274104049306
1423,-0.4686669441061255
1424,0.21839005985667387
1425,-0.7446256479328544
1426,-0.3795055667228818
1427,-1.544835732539891
1428,-1.2730079744508986
1429,-0.0003191150682028132
1430,-1.5714858298940637
1431,1.7069532066256325
1432,-1.6725573857430067
1433,-0.6226868354179003
1434,-0.2210929515747201
1435,0.2033527993372061
1436,0.9561831760228149
1437,-0.912221741745665
1438,1.2938544883857899
1439,-0.5350959873181628
1440,-0.4535096768418738
1441,-0.3067705461337808
1442,0.01695433232556426
1443,-0.518820335900334
1444,-0.5492391579732396
1445,0.2553286007779547
1446,-0.6022810318762561
1447,-0.9221134593897947
1448,0.48025703580284645
1449,0.11245392566786633
1450,-0.4263223643276205
1451,0.5900636121357107
1452,-0.1522613036864483
1453,-0.636313541615263
1454,0.5474600851822238
1455,-1.531402763728376
1456,-0.5655708313071925
1457,-2.1496221338776733
1458,-1.7216304067987183
1459,-0.855358372370473
1460,-0.4748740401478792
1461,0.13238697982296388
1462,0.7188245527917151
1463,0.2588964865900263
1464,0.7167573945609259
1465,-2.9853351748803045
1466,-1.6429141463095782
1467,0.8453062263800464
1468,-1.0017643408145391
1469,-1.5652520731336634
1470,1.044116111836722
1471,-0.9385642136178145
1472,-0.04152551480717513
1473,-2.421280955088716
1474,-2.698029516025042
1475,1.6517601856633386
1476,-1.6189393992640144
1477,-2.5876738620923727
1478,-3.0409725757997514
1479,-1.7001569241274508
1480,0.9450043305117678
1481,-0.028935213572971408
1482,1.171846937551324
1483,-0.08274976763440256
1484,-0.43475281336682275
1485,-0.23177073444245344
1486,0.23345607540126714
1487,0.3300945692867895
1488,-1.4241469353386373
1489,-0.4380067321734329
1490,0.752203593091217
1491,0.41197764092240063
1492,-0.6093699940380581
1493,-2.9480862169134063
1494,0.9856568746561599
1495,-0.17155510597009038
1496,-0.2866363744455002
1497,0.9863570682955397
1498,0.49580669465068167
1499,0.8099495213711498
1500,-0.9691464013210949
1501,-0.9899565637629313
1502,-0.288645822677874
1503,0.6039073987376232
1504,-1.9093511034707564
1505,-0.3507231068834409
1506,-0.5543224797225539
1507,-0.17602562170698322
1508,-0.23976123301564778
1509,0.4684015224084321
1510,0.4684015224084321
1511,0.1353516325240639
1512,0.9006225243475379
1513,-0.8285121551287875
1514,-1.9819843245975424
1515,-2.2616962881825575
1516,0.28100427774872694
1517,-0.6858773087013321
1518,-1.2449913870717473
1519,-1.219560481969416
1520,0.43005360190050756
1521,-1.262104693183728
1522,0.32875192013377114
1523,-1.6390702770808452
1524,-1.5840813668062121
1525,-0.8364191156304683
1526,0.09388542795484561
1527,-0.09738384042424238
1528,-1.1063482490388685
1529,-0.5111979090474129
1530,-0.6650859389138206
1531,-1.0222694839449347
1532,-1.0823424652936326
1533,-0.49904235944111885
1534,-1.057806660965785
1535,0.2978170535297381
1536,0.2151685545898587
1537,0.6227744321973087
1538,0.8978488757691587
1539,-1.0877891385124
1540,0.150818277401149
1541,-0.2831664436073087
1542,-1.9478028186591125
1543,-1.9478028186591125
1544,2.0026415984076964
1545,-0.5947922983037327
1546,0.26744525271297853
1547,1.496544559301369
1548,-0.38808885537932375
1549,-1.6769708202576674
1550,-1.404225595676981
1551,0.5195615929529825
1552,-1.1384851940697711
1553,0.5297785341850152
1554,-0.15580794438439127
1555,-0.5649820840556724
1556,-0.22894823980701406
1557,-0.5761346644649477
1558,0.14221964225694567
1559,0.2046886027391287
1560,0.5109369618742612
1561,-1.438082130135943
1562,0.7522221527907353
1563,1.565249151910245
1564,-1.3835974027636095
1565,0.9359683604760953
1566,-0.303105112796559
1567,-1.2641890041893422
1568,-0.8943961599972086
1569,-0.47573203117296414
1570,-1.288696931500485
1571,-0.8820431836252847
1572,0.1736862660484525
1573,-0.8841540994259138
1574,0.9519881038695843
1575,-0.8593250586839191
1576,-0.5941371265798806
1577,0.9572711005589197
1578,-0.4056365360190808
1579,-0.06181489249561678
1580,0.6872024823071942
1581,-0.24655508751445454
1582,0.8238074299419608
1583,1.220542990550417
1584,1.080483598516285
1585,-0.39057662741566507
1586,0.43434535055562873
1587,-0.5665574148363534
1588,-0.5230877831951551
1589,-0.23051400325106639
1590,0.7067228674274658
1591,-0.6578156206129663
1592,-0.24205008330609198
1593,-0.4943379360811329
1594,0.32340058537695193
1595,0.12219817117956075
1596,-0.7981961875372173
1597,-1.5361674663235858
1598,0.06899685135897958
1599,0.12607827647671746
1600,-0.11433455819845986
1601,-1.305337577265132
1602,-1.0065414777098918
1603,0.25081080535703326
1604,0.863940894246272
1605,0.3572629069037125
1606,-0.6830513580109507
1607,0.4704964248065527
1608,-2.0952048092258755
1609,-0.6451523703193426
1610,-0.5165895139256531
1611,0.5793853577848167
1612,1.3805312975041206
1613,0.23711077738958342
1614,0.9722500858621611
1615,-1.5321613124148012
1616,0.7691561970914177
1617,1.1104081323392678
1618,-0.21057606641308457
1619,-1.8778187817925265
1620,-1.5166753540996456
1621,0.9556217836385444
1622,-1.0807137346623439
1623,-0.8435314674627575
1624,-1.1067594063194934
1625,1.5011632110733228
1626,-0.5843252821282515
1627,-0.09285921312028683
1628,0.25384252127970275
1629,-0.5765475435901126
1630,-1.127965038793177
1631,0.10752519777965505
1632,-0.14394014551465914
1633,-0.37931971311695034
1634,-0.021902678565261957
1635,-1.133027616260688
1636,-1.41832724644168
1637,0.13980679182743094
1638,-0.1967832890776425
1639,0.7629703398851133
1640,-0.4459716298120292
1641,-0.7034415502723363
1642,0.006821097705192236
1643,-1.5365435819496844
1644,-1.5599181457097968
1645,0.21317408587445916
1646,0.15497683686455088
1647,0.4784027758027166
1648,1.0308478765892564
1649,-0.08292781867225485
1650,-0.8880129816788331
1651,-1.8036800164960929
1652,0.46978872644430203
1653,0.6706914384365975
1654,0.6949179152580676
1655,1.557256228949574
1656,0.3503051298464757
1657,-0.7410816854650343
1658,-0.3873321108023864
1659,-0.244463835443548
1660,-1.1478916134442074
1661,-1.0158703180443862
1662,-0.507816197681836
1663,-0.8542287722430688
1664,-1.181801348740807
1665,1.388347509656002
1666,-1.207041323774924
1667,0.6671193359426124
1668,-1.1972119278904538
1669,0.5448404657021096
1670,-0.5147563550368586
1671,0.23194423302347913
1672,1.2050465079790795
1673,1.2050465079790795
1674,1.362691874505243
1675,-0.045910127154350944
1676,-1.208675448631738
1677,-1.8866873340248556
1678,-1.2442872028640983
1679,1.1214324207187658
1680,-0.34035335508535347
1681,-0.20802595957154496
1682,0.3978158260994321
1683,0.6598354170470928
1684,0.8754986642022143
1685,-1.3300908748630675
1686,-1.369683182772555
1687,-2.5864031726534935
1688,1.9584268479631743
1689,-0.6987189342075327
1690,-0.3947149692601005
1691,-0.5977985864940237
1692,-1.6361168851986645
1693,-0.69724465661265
1694,-0.7931919413197169
1695,-1.5146620141705696
1696,0.9483785216740683
1697,-1.8027527319735603
1698,0.8787954932208708
1699,2.4484172318389366
1700,1.764074034052607
1701,0.08599016937178658
1702,0.14435500817514552
1703,-0.5474763518544143
1704,1.5715949091338837
1705,-0.9060113929843545
1706,-0.480075664246847
1707,-0.8295369138454527
1708,-0.05613702846476365
1709,-1.3904498581551952
1710,-1.3975803626096746
1711,1.0138376627100893
1712,0.12206158305948375
1713,0.08525032457721132
1714,2.2633640440122593
1715,-0.7466985908163816
1716,-0.4307197062186963
1717,-2.4783429669806383
1718,-1.1058902838753482
1719,0.6281109212545344
1720,-0.008796193658609286
1721,0.9678943340379438
1722,1.8290941421538383
1723,-2.2368248067399987
1724,-0.3314794441514535
1725,-0.05685229551397408
1726,-0.6837549610160496
1727,-0.31318176796649433
1728,-1.2975786356130365
1729,-1.2975786356130365
1730,-0.9603578128687466
1731,-0.7002033458815814
1732,0.5036049144525211
1733,0.8069049051072212
1734,-0.31808321328376254
1735,-0.24587560690066562
1736,0.505641006864015
1737,-2.951225009659177
1738,0.6676032469958486
1739,0.5057226498667806
1740,-0.41526207942484983
1741,0.5380201748775865
1742,0.45535390751722293
1743,0.39325854574750807
1744,-0.9839038348537315
1745,0.0749312869155897
1746,0.5625184196017922
1747,0.07647157046352909
1748,-0.17024398396902812
1749,1.0862249702118805
1750,1.0862249702118805
1751,-2.402008051954644
1752,0.49008931635978203
1753,0.578999069819389
1754,-0.6323101859211571
1755,-0.8898279537041416
1756,-0.8913965300055833
1757,-2.429522609867882
1758,-2.4231808729613764
1759,-1.5946145763488533
1760,0.7831523880273681
1761,0.031515542837415644
1762,-0.4190502366588329
1763,-0.9320805093919269
1764,0.30776707227880895
1765,0.5836636513839896
1766,0.8062089366603664
1767,0.7758883778708743
1768,0.5336710808855096
1769,-0.02246073840229787
1770,-0.6225021707765837
1771,-0.68844551716097
1772,-1.084842633115133
1773,-0.9875747957742491
1774,-0.6400755942662681
1775,-0.9665815685725234
1776,-0.5114458543809317
1777,-1.0135652430178794
1778,0.019074678912770537
1779,0.8420139366935733
1780,2.0549662585744626
1781,-2.2648222816097743
1782,-2.233869035890199
1783,-2.233869035890199
1784,0.005483332956594478
1785,-2.3506289447526774
1786,-0.2978836904203284
1787,-0.4212017480720356
1788,-0.7476637333755913
1789,0.794517777695101
1790,1.0716152794422347
1791,-1.8127512434860447
1792,-3.9156685928802424
1793,0.5022826348215013
1794,0.5022826348215013
1795,-0.17741652395755006
1796,-0.06671471301246659
1797,-0.26713328145049875
1798,-2.155440248019417
1799,0.4427979104302681
1800,-0.5150276042981904
1801,-0.7078647628840192
1802,-0.648315906976082
1803,1.2781323188223574
1804,-0.15537113984444834
1805,-0.05037440887591771
1806,-1.6202793928229966
1807,-0.42599991316142527
1808,-0.4386030607797332
1809,-1.3774407335742727
1810,-1.4228408348650787
1811,-2.552162075647366
1812,-0.10141789583346805
1813,0.12920703060714947
1814,-0.8851612426768782
1815,0.6674754476043409
1816,-1.3065012394798305
1817,-1.3065012394798305
1818,-0.8916836744725382
1819,-0.27942347409067697
1820,-1.394775876860999
1821,-1.244492040413864
1822,-0.8211861782340715
1823,-1.381007554647134
1824,-2.064604662375096
1825,-0.5071526167731955
1826,0.47589567852297604
1827,-0.6835884879115578
1828,-0.570845068845278
1829,-0.5326843195293565
1830,-0.7260329622988546
1831,0.8085452147585326
1832,1.2066406808947134
1833,0.2532514353256925
1834,-1.836307125455483
1835,-1.238953159853447
1836,-1.238953159853447
1837,-1.1777533953447135
1838,1.023584448082243
1839,-0.8053494907012178
1840,-0.47543501447665737
1841,-0.3047471227773441
1842,-0.9930697967349097
1843,-1.7280247933596673
1844,-1.7160921666831626
1845,-0.03242777053096192
1846,-0.04724457329915546
1847,-0.6556242380384549
1848,0.05231544717226572
1849,0.13943053569454944
1850,-0.6384752779134184
1851,-0.6384752779134184
1852,-0.5708876120122746
1853,-1.2369132761239465
1854,-0.1580390029753457
1855,-0.687247074058319
1856,-0.27223098883646324
1857,-0.613456935144117
1858,0.6129687979350933
1859,-1.4261160249495517
1860,0.9176011575813638
1861,0.24432034055455965
1862,0.21400125087614696
1863,-1.6052115375968197
1864,0.3117542589898554
1865,0.7531059840478392
1866,1.4164770620542293
1867,-0.17078234178417154
1868,-0.38602861636352853
1869,-0.0159106537053117
1870,-1.7819608773876812
1871,-1.6756250121255434
1872,-0.6729929863746893
1873,-0.6103393652939326
1874,-1.2093408029506942
1875,-0.9943972589345913
1876,1.8397876721513011
1877,1.0723774899435259
1878,-0.513818853664767
1879,0.7052455366308854
1880,-0.9938496822338386
1881,-0.9785369259956966
1882,0.060050251569709265
1883,-3.21728550591663
1884,-1.2255394878730306
1885,-3.296160460483692
1886,-1.9750456532699154
1887,-3.685747589402246
1888,-3.0484062239751664
1889,-0.18427026910528177
1890,0.4298465487194195
1891,-0.9147032639128544
1892,-1.3508845665259668
1893,-1.5856682702056155
1894,0.6545362300001484
1895,0.15149872686776122
1896,0.36289114055300453
1897,-0.031194451869139855
1898,-0.8153138775458955
1899,0.9134704496558771
1900,0.22011322533076183
1901,0.4397117037321819
1902,-0.48528729540577176
1903,-1.5639182154318658
1904,-0.5866867830254673
1905,-1.3675470112200838
1906,0.6771185625810199
1907,0.19382565590815004
1908,-0.07159523836218559
1909,-0.8227829689512849
1910,1.2551151433067822
1911,0.44193418211483815
1912,-2.2712269240218275
1913,-0.6780603587861642
1914,-0.1630512030047886
1915,-1.2356908584476964
1916,0.13847913085511482
1917,1.3122103707485713
1918,0.5395024902764681
1919,-0.2241723363201474
1920,-0.32439317844689997
1921,-0.7312125229685417
1922,-1.3845019351025447
1923,-2.2743317342468488
1924,0.4567721718793858
1925,0.31812207469759235
1926,0.408507222136004
1927,0.6244376289933877
1928,0.86066200365337
1929,-1.4565720548445016
1930,-1.016485009871552
1931,-0.834911858341782
1932,-0.7417969452653553
1933,-2.3712831935611094
1934,-2.5442900562815427
1935,-0.910524048094756
1936,0.47232344289886424
1937,-1.0231320466844034
1938,-1.5434057249712823
1939,-0.280410721253999
1940,1.091536509593171
1941,0.07407493437985581
1942,1.3997390052339684
1943,1.507430895514473
1944,-1.5103154166126693
1945,0.45436677424662486
1946,-0.3452185112225734
1947,0.622725160471281
1948,-2.3087123052389167
1949,-1.4380504578288
1950,0.5610524642592843
1951,-0.6597213980278493
1952,0.772408753165949
1953,-2.625086134614469
1954,1.3722991762732382
1955,0.12411165514441848
1956,2.2907953246293267
1957,0.48958800660036395
1958,-1.9029277601047219
1959,-1.311090598893588
1960,0.3036447485454592
1961,0.8979869383354094
1962,-0.9045693555174236
1963,-1.2357730086027467
1964,-1.4207512053765998
1965,-1.0209028050224718
1966,-0.9026522848496126
1967,0.6003888796523466
1968,-1.5592861152883124
1969,1.240977733705438
1970,-1.2777114719721847
1971,-0.8110660751623218
1972,-1.0246798765907963
1973,0.6027915910266063
1974,-1.1018511363183607
1975,1.6238407193082334
1976,-0.783651282807382
1977,-0.5922457502376821
1978,2.1835892430999597
1979,-0.4718721722993801
1980,-0.4707657375726125
1981,1.349714264532986
1982,0.49235039229855854
1983,-0.5422888517723915
1984,0.8036178569586591
1985,-0.5237988093308281
1986,-0.44338067860863606
1987,-1.1602877413614594
1988,-0.1577411610423901
1989,-0.1577411610423901
1990,0.6753880933084279
1991,-0.9498772923603229
1992,0.3918862114580324
1993,-0.8039329789275238
1994,0.865564652472957
1995,0.8155624234041722
1996,0.3816315654322808
1997,0.12322965440852773
1998,0.06675160458860807
1999,0.5498872149599072
2000,0.251152396657244
2001,-0.6332203493932009
2002,-1.277612073818532
2003,-0.18812723054030528
2004,0.025135913800611864
2005,1.7255101344532675
2006,0.28555178818505855
2007,1.9430778559402833
2008,0.7375530086235035
2009,0.06588327348135903
2010,0.18575643467303804
2011,1.2787815261665811
2012,0.7449912775579213
2013,-0.025010884510149323
2014,-0.5316495758035888
2015,-0.27735406840524307
2016,0.19418386601755178
2017,-0.7232348158559037
2018,-0.8319708468162854
2019,-1.2115995507914898
2020,1.2137089251365287
2021,-1.7277575532839744
2022,0.22421262976867917
2023,-3.134874121485407
2024,1.4326714828398734
2025,1.8380199050646124
2026,0.5736157616994015
2027,-0.6636730641657596
2028,-0.6068924317428329
2029,-0.7386280478046154
2030,0.7634536827726159
2031,-0.31916017610603753
2032,-3.454501188875154
2033,0.44283507488292356
2034,0.726431899744238
2035,0.5212031274478229
2036,1.1139407882949617
2037,-1.783093112416782
2038,-1.7834901788473654
2039,-2.987487312312123
2040,-2.9187906879428325
2041,0.177469729447841
2042,0.4839908173042165
2043,0.6641678586293764
2044,0.029196590582315052
2045,-1.3673914359592627
2046,-0.9599874653381137
2047,-0.5967701522906617
2048,1.504041395428847
2049,1.9856836484651619
2050,0.17300466339318726
2051,-0.7526602027861998
2052,1.5277621302501703
2053,-0.11391498562827812
2054,-0.0777580402069647
2055,0.2543018109222298
2056,0.14011987943502233
2057,-0.6582742475330587
2058,0.7440968929713855
2059,1.2007771809032897
2060,1.673572204002006
2061,0.6097585814114328
2062,1.673572204002006
2063,0.9095343694902555
2064,0.7118466536732104
2065,0.9291471703912912
2066,0.06635836001471829
2067,-0.5296201948214753
2068,-0.19200382569344332
2069,-0.8508525538233381
2070,-0.10162913166514098
2071,0.3802925472898247
2072,1.3753293883750608
2073,0.5520177265011392
2074,1.5934929424469242
2075,1.6888980849378856
2076,-0.559166540383621
2077,0.2237026648549622
2078,-0.17643917674529547
2079,-0.17643917674529547
2080,-1.0682549904782483
2081,-0.7645137638216056
2082,0.519990942261076
2083,0.7142440784206444
2084,0.5548303475797453
2085,-0.7954857081449163
2086,-0.6288845786570811
2087,1.1767657807249807
2088,0.8813885087831281
2089,0.32066344020580484
2090,-0.8813045716241181
2091,-2.353012203138957
2092,0.3910990485187917
2093,0.6424961282310375
2094,0.4229231582104094
2095,0.7753336922425458
2096,-1.0016386723470267
2097,-0.23435906381626115
2098,0.020478411877656533
2099,-0.23954813309396028
2100,-1.393778132894004
2101,-2.2316543062983
2102,-2.4372895526449687
2103,0.5163658109406144
2104,1.000685750712252
2105,-0.4353567915970458
2106,-0.47598960983384125
2107,-1.297510095603169
2108,0.22894523658536992
2109,0.604980929750961
2110,0.3030803406612643
2111,0.8117695255041674
2112,1.0981339672870267
2113,0.2798095596485376
2114,-0.08321789253106826
2115,-0.7275641582899113
2116,0.42536731580619747
2117,0.667136786003633
2118,-0.20842841758249184
2119,-0.37321003179967677
2120,0.04689634203834736
2121,1.1627882193827224
2122,-0.6861826036896168
2123,-2.297386430499004
2124,0.6332044565504076
2125,-0.7849661704801345
2126,-1.6989908641264742
2127,-0.40920223402173755
2128,-0.8453889882730612
2129,2.0743923705247678
2130,0.9010633298071596
2131,-0.003470029857808976
2132,-0.10936104967042382
2133,0.04099163849733893
2134,-0.8916425933132682
2135,-0.24556171113047065
2136,-1.8695286613354976
2137,-1.103966789443552
2138,-3.6375611192257447
2139,-3.0791223701022075
2140,-0.6880900328262245
2141,-1.5333692813172466
2142,-0.25451737388767376
2143,1.057010555378505
2144,0.0340357298686506
2145,1.0338160401956917
2146,0.6054295864478537
2147,0.23384582340253623
2148,1.2656554270775218
2149,-0.03713509262365432
2150,-0.03479396088671591
2151,1.0614213833823605
2152,-0.41827274337961784
2153,0.4720017046776909
2154,0.43979402276664925
2155,0.18815226060011706
2156,-0.7572172196250603
2157,-2.560685532809432
2158,-3.0721929494909124
2159,1.7737078626235134
2160,-2.4038420632023163
2161,-1.2438311312106345
2162,-0.11108214579135406
2163,0.2887173937918154
2164,0.19672696975926196
2165,0.7700906186417108
2166,-1.2888313358375187
2167,-1.9747757388889016
2168,0.9435870323727531
2169,0.7869023402511304
2170,-2.078992985310503
2171,-1.373957091164573
2172,-2.467834067969865
2173,0.44777576683020714
2174,0.449432864473983
2175,-1.818046625108627
2176,2.5010533336865537
2177,-0.30225563133025724
2178,-0.40220573664725534
2179,-0.4488226695745317
2180,-2.757944569403289
2181,0.016196025711827766
2182,-0.8343445028441827
2183,2.871334751323121
2184,2.6826334156393505
2185,0.4858784324894175
2186,-1.5006048558160954
2187,-0.8377315484406782
2188,-1.0543615666937542
2189,-1.3634239675974738
2190,-3.091037534269226
2191,-0.0567363476071534
2192,0.5360670315115542
2193,1.093309368883093
2194,1.196776391942098
2195,-0.5407885943900839
2196,-0.46579311386908784
2197,0.7344451171152031
2198,-0.7038479984372985
2199,-0.7078172569466568
2200,-0.4797757420769868
2201,-0.2757511154599561
2202,-0.024315299015347625
2203,1.4057589816565073
2204,0.7809980078507366
2205,-0.6458560252922649
2206,0.5698892497645698
2207,-2.144364377096161
2208,-2.354565365393663
2209,0.7056543962332531
2210,-1.7169377725212382
2211,-1.25677444069182
2212,-0.6895425340681649
2213,0.4689792179018282
2214,-1.0486837791720278
2215,0.7773730676185678
2216,-0.05755990018582205
2217,0.7773730676185678
2218,-1.0764764328549008
2219,0.23483115372063307
2220,-0.24702279894152535
2221,0.23483115372063307
2222,-0.25127259520077305
2223,0.4558764362855886
2224,0.17916242053968723
2225,0.19956975934815482
2226,-0.5658428893372562
2227,-0.765337495966814
2228,0.015628732352553507
2229,0.28384070528585836
2230,0.5560815231033356
2231,1.947070196483942
2232,-0.6845636913594723
2233,-1.6710932823129545
2234,-1.6080575947087665
2235,-0.8404987829628381
2236,-0.3158618585149755
2237,0.24880937282963447
2238,0.4791095093265729
2239,0.4550715989201155
2240,0.22583258969803643
2241,0.9908291455204535
2242,-1.4009403500991233
2243,-0.22510424217542357
2244,-1.4400193553028031
2245,-0.9367417281037
2246,-0.6507542082932638
2247,-2.649328704542523
2248,-1.99649880314216
2249,-2.649328704542523
2250,-1.1793871809816987
2251,-1.3529234520391427
2252,-0.8575250320340904
2253,-0.7677789580839818
2254,-1.1605884763881686
2255,-2.402002459555644
2256,-2.000634688196601
2257,0.5892547401248402
2258,-0.7501366657461846
2259,0.2480490267339884
2260,0.8449807882756257
2261,0.006699803589664939
2262,-2.1616925004320207
2263,-1.8772547450500343
2264,-0.040763249025655104
2265,-1.814574565647253
2266,-0.7648021040578155
2267,2.6245811988369994
2268,0.9512598098485596
2269,-1.0882262885421785
2270,-1.1294454048958507
2271,0.1718867775350108
2272,-1.1861770048010944
2273,-0.8349859734646945
2274,-0.6195756094334312
2275,-1.2212196423584956
2276,0.89912796771941
2277,-0.35708180463136024
2278,-0.4492816329941989
2279,-1.2292651483770431
2280,1.5540181588514559
2281,-0.00803417914596628
2282,-0.350375156231873
2283,-0.9989614911205731
2284,-0.7099963942427123
2285,0.9770902512429898
2286,-2.551852579971495
2287,-2.551852579971495
2288,1.3896493847475146
2289,-2.849634892226457
2290,-1.4979853459013537
2291,1.6697336299469336
2292,-1.7790192846911923
2293,1.5100397751302657
2294,-1.5136227749233941
2295,-0.6396985165795055
2296,-0.8259679792216953
2297,-1.7067478652307426
2298,1.1249750365841846
2299,0.7919517260329348
2300,0.3755225753126808
2301,0.7918328530770852
2302,1.253572736559373
2303,0.9183073654562165
2304,0.003580747277886487
2305,-0.08443934874605641
2306,0.23355846404263803
2307,1.2870117774059464
2308,-2.253470463740826
2309,-2.019461303312343
2310,-0.8454654645854993
2311,-1.4826060885466459
2312,-1.6458465418750028
2313,-0.15941438210445752
2314,-0.26124784123501876
2315,-0.3371895225855802
2316,-2.1710165592524984
2317,-2.887707551521909
2318,1.7166885053462353
2319,-0.33019538942225346
2320,-0.2443073152098112
2321,-0.1701287134645218
2322,-1.6065802482428897
2323,-0.7308886352927496
2324,0.619744845339437
2325,-1.4494319477558342
2326,0.49841044335048623
2327,0.8791865424765566
2328,-0.44136485463072356
2329,-0.5660488282359147
2330,0.7774896646701426
2331,-1.333772069548829
2332,-0.7803162061461538
2333,-1.9421007525774472
