"","gamePlayID","type..0.punt.","X.19.playerID","X.20.playerID","X.21.playerID","X.11.playerID","X.12.playerID","X.13.playerID","X.14.playerID","X.15.playerID","X.16.playerID","X.17.playerID","X.18.playerID","X.0.playerID","X.1.playerID","X.2.playerID","X.3.playerID","X.4.playerID","X.5.playerID","X.6.playerID","X.7.playerID","X.8.playerID","X.9.playerID","X.10.playerID","X.19.x","X.19.y","X.19.v","X.19.a","X.19.distance","X.19.orientation","X.19.direction","X.20.x","X.20.y","X.20.v","X.20.a","X.20.distance","X.20.orientation","X.20.direction","an20","d20","ss21","X.21.x","X.21.y","X.21.v","X.21.a","X.21.distance","X.21.orientation","X.21.direction","an19","d19","ss20","X.11.x","X.11.y","X.11.v","X.11.a","X.11.distance","X.11.orientation","X.11.direction","an18","d18","ss19","X.12.x","X.12.y","X.12.v","X.12.a","X.12.distance","X.12.orientation","X.12.direction","an17","d17","ss18","X.13.x","X.13.y","X.13.v","X.13.a","X.13.distance","X.13.orientation","X.13.direction","an16","d16","ss17","X.14.x","X.14.y","X.14.v","X.14.a","X.14.distance","X.14.orientation","X.14.direction","an15","d15","ss16","X.15.x","X.15.y","X.15.v","X.15.a","X.15.distance","X.15.orientation","X.15.direction","an14","d14","ss15","X.16.x","X.16.y","X.16.v","X.16.a","X.16.distance","X.16.orientation","X.16.direction","an13","d13","ss14","X.17.x","X.17.y","X.17.v","X.17.a","X.17.distance","X.17.orientation","X.17.direction","an12","d12","ss13","X.18.x","X.18.y","X.18.v","X.18.a","X.18.distance","X.18.orientation","X.18.direction","an11","d11","ss12","X.0.x","X.0.y","X.0.v","X.0.a","X.0.distance","X.0.orientation","X.0.direction","an10","d10","ss11","X.1.x","X.1.y","X.1.v","X.1.a","X.1.distance","X.1.orientation","X.1.direction","an9","d9","ss10","X.2.x","X.2.y","X.2.v","X.2.a","X.2.distance","X.2.orientation","X.2.direction","an8","d8","ss9","X.3.x","X.3.y","X.3.v","X.3.a","X.3.distance","X.3.orientation","X.3.direction","an7","d7","ss8","X.4.x","X.4.y","X.4.v","X.4.a","X.4.distance","X.4.orientation","X.4.direction","an6","d6","ss7","X.5.x","X.5.y","X.5.v","X.5.a","X.5.distance","X.5.orientation","X.5.direction","an5","d5","ss6","X.6.x","X.6.y","X.6.v","X.6.a","X.6.distance","X.6.orientation","X.6.direction","an4","d4","ss5","X.7.x","X.7.y","X.7.v","X.7.a","X.7.distance","X.7.orientation","X.7.direction","an3","d3","ss4","X.8.x","X.8.y","X.8.v","X.8.a","X.8.distance","X.8.orientation","X.8.direction","an2","d2","ss3","X.9.x","X.9.y","X.9.v","X.9.a","X.9.distance","X.9.orientation","X.9.direction","an1","d1","ss2","X.10.x","X.10.y","X.10.v","X.10.a","X.10.distance","X.10.orientation","X.10.direction","an","d","ss1"
"119",2.5e+13,0,46174,46672,46732,40579,41316,41448,42608,43407,43427,43491,45350,31018,36060,36086,42398,42514,43396,43498,43693,44859,44999,46958,85.29,48.49,5.58,2.32,0.55,298.43,309.63,71.85,44.84,2.73,1.52,0.28,40.99,44.57,4.4472075272099,13.9268122698628,0.374286982851724,84.98,47.77,3.94,2.43,0.4,43.49,359.07,3.54815948018434,0.78390050389064,1.05882310078562,80.3,35.94,4.01,1.32,0.41,329.85,349.11,3.52003661096723,13.5056506692569,0.198835616197033,72.35,45.82,1.31,2.29,0.12,211.05,254.76,4.50890770080195,13.2125886941205,0.240503794780647,91.78,28.83,1.91,2.43,0.19,304.56,256.43,2.82274418360739,20.7035190245523,0.105400937541059,84.65,43.92,4.8,1.4,0.48,300.25,335.06,3.28073151721108,4.61459640705447,0.370909638123659,85.55,32.62,3.76,0.85,0.38,335.32,354.67,3.12521100633971,15.8721296617688,0.216522295904443,86.89,29.78,3.26,1.96,0.32,321.35,312.67,3.05628443411506,18.7782879943833,0.137764326579886,81.28,43.53,5.76,2.83,0.54,49.78,34.92,3.82147556812493,6.3782207550382,0.932644425465811,87.15,48.11,3.75,2.62,0.39,319.17,3.72,1.77232409453023,1.89842039601349,0.764287853355412,64.02,38.01,5.49,1.46,0.55,71.25,53.4,4.2545881550043,23.7116701225367,-0.0630560891665597,86.83,49.61,3.3,4.43,0.33,238.49,336.41,0.942000040379462,1.90420587122295,-1.05708499771778,79.04,44.99,5.33,2.85,0.51,9.9,8.48,4.20190065846791,7.1632743909472,-0.704060639667179,80.98,39.56,6.3,1.12,0.63,357.22,353.41,3.59125831407465,9.91569463023141,-0.12671913043269,83.8,43.89,5.71,1.33,0.57,349.53,343.47,3.45484112377349,4.83529730213149,-0.392333079567573,82.44,39.37,4.02,1.16,0.41,24.49,355.27,3.44447752196477,9.55494113011693,-0.299655971553668,72.72,45.36,1.77,3.08,0.16,69.23,79.89,4.46834647126257,12.9538334094584,-0.281343586704789,77.34,34.99,5.67,0.41,0.57,338.65,0.87,3.67380215770367,15.6669237567558,-0.165895063247992,89.3,45.88,0.39,2.6,0.03,3.98,215.44,2.14778488297902,4.7845793963524,-0.500499255473031,88.43,45.55,0.33,2.46,0.02,305.64,226.72,2.32331161038683,4.30153460988053,-0.560400019968181,82.37,47.68,3.94,3.28,0.41,86.07,30.86,4.44179542450251,3.03026401490035,-0.79749454314427
"120",2.5e+13,0,46174,46672,46732,40579,41316,41448,42608,43407,43427,43491,45350,31018,36060,36086,42398,42514,43396,43498,43693,44859,44999,46958,84.84,48.86,5.93,2.27,0.58,301.21,309.26,72.03,45.04,2.7,1.12,0.27,47.15,40.98,4.42258022110152,13.3674417896619,0.349480977500445,84.96,48.15,3.78,2.21,0.39,44.68,357.13,2.97416087511928,0.720069441095787,1.02435342619551,80.24,36.35,4.13,1.41,0.42,306.08,351.78,3.49395315525005,13.3289196861561,0.193486956330581,72.21,45.77,1.56,2.48,0.14,195.37,249.15,4.47244664848669,13.0024997596616,0.231136029426337,91.59,28.8,1.98,2.25,0.19,304.56,264.07,2.8170033200266,21.1652096611397,0.0956001726724168,84.44,44.35,4.81,1.67,0.48,304.53,331.89,3.23005298424975,4.52770361220785,0.380021706433667,85.5,33,3.81,0.94,0.38,331.88,352.83,3.10000252662858,15.8737267205909,0.217675407288204,86.64,30.01,3.48,1.64,0.34,319.9,311.92,3.04639060302896,18.9357466184991,0.132594380797637,81.53,43.99,5.59,2.86,0.52,45.91,32.56,3.73854461783163,5.88837838458094,0.938698826408473,87.18,48.47,3.56,2.08,0.37,322.08,4.51,1.73594500420952,2.37227738681631,0.697140001908954,64.46,38.33,5.44,1.22,0.55,71.25,54.04,4.23548420308017,22.9396011299238,-0.0801493035898998,86.67,49.91,3.38,4.02,0.34,242.66,328.25,1.04988654594668,2.10983411670207,-1.03135052697543,79.2,45.48,5.27,2.64,0.52,13.55,11.42,4.17249112847576,6.57525664898337,-0.778447072397055,80.9,40.2,6.49,0.93,0.65,357.22,353.66,3.56856809381467,9.51415787129896,-0.116302296731533,83.62,44.44,5.72,1.79,0.57,346.14,341.18,3.41090513695009,4.58528079838084,-0.400981640155878,82.4,39.77,3.97,0.99,0.4,25.98,354.95,3.40383764190239,9.41178516541894,-0.298963799627859,72.91,45.4,2.09,2.88,0.19,61.71,77.87,4.43010836264648,12.4216142268225,-0.287178281689723,77.34,35.56,5.73,0.2,0.57,341.46,0.22,3.65505239533275,15.2689226862932,-0.182156485764246,89.28,45.84,0.57,1.92,0.05,4.68,203.57,2.1680961831129,5.36972997458903,-0.426323135973084,88.38,45.53,0.64,2.13,0.06,296.14,246.63,2.32563631991485,4.86009259171057,-0.473582116471185,82.55,48.01,3.63,3.17,0.38,80.84,27.58,4.35697239432603,2.44266248180137,-0.91723261864907
"121",2.5e+13,0,46174,46672,46732,40579,41316,41448,42608,43407,43427,43491,45350,31018,36060,36086,42398,42514,43396,43498,43693,44859,44999,46958,84.36,49.25,6.29,2.22,0.62,306.09,309.74,72.2,45.24,2.6,1.24,0.27,47.15,39.62,4.39384908425689,12.8041282405324,0.336525418459967,84.93,48.53,3.75,1.82,0.38,44.68,354.49,2.47195370791315,0.918313671900842,0.979074572056535,80.18,36.76,4.2,1.1,0.42,282.36,352.73,3.46454368760182,13.1708959452271,0.215095995769234,72.06,45.71,1.8,2.5,0.17,173.85,244.63,4.43215757877277,12.7992812298191,0.222897206418178,91.39,28.8,2.06,2.22,0.2,301.85,271.96,2.81048291064265,21.6246017304366,0.0868753906834632,84.2,44.76,4.71,1.67,0.48,304.53,329.93,3.17721232553207,4.49284987507929,0.386327725029271,85.45,33.38,3.84,0.97,0.38,330.5,351.42,3.07301730006993,15.9073882205722,0.217635037526022,86.37,30.25,3.65,1.29,0.36,319.9,310.85,3.03619519548298,19.1060226106848,0.126943447525814,81.75,44.43,5.36,2.94,0.49,42.61,30.51,3.63788172609179,5.48128634537551,0.898788496124173,87.21,48.82,3.43,1.67,0.35,322.08,4.4,1.7205440542592,2.88225606079681,0.625164278698803,64.9,38.64,5.35,1.23,0.54,71.25,54.77,4.2132222961504,22.1644693146486,-0.101566546327438,86.47,50.19,3.53,3.74,0.35,246.3,321.45,1.15169287656302,2.30991341829082,-0.996416757785058,79.36,45.96,5.2,2.24,0.51,15.79,13.61,4.13041040035329,5.985323717227,-0.838500090418998,80.82,40.86,6.65,0.75,0.66,0.3,353.26,3.54086085099566,9.10624510981338,-0.11926985702323,83.41,44.98,5.79,2.12,0.58,344.15,338.26,3.36050955383505,4.37440281638534,-0.409563072493416,82.35,40.17,3.96,0.83,0.4,24.91,353.09,3.35944517790498,9.29981182605326,-0.284431696052438,73.13,45.47,2.5,3.01,0.23,48.21,70.59,4.38770275254263,11.8491054514676,-0.316841016531389,77.34,36.15,5.87,0.34,0.59,343.44,359.68,3.63352892129566,14.8623820432661,-0.184841037188645,89.25,45.78,0.69,1.33,0.06,11.31,199.46,2.18794384521635,5.99608205414169,-0.364707535550391,88.3,45.51,0.93,2.23,0.08,293.68,255.45,2.33015870800996,5.43242119132896,-0.397359282849659,82.67,48.36,3.5,3.27,0.37,75.87,18.87,4.22766720838737,1.91002617783108,-1.00366316394627
"122",2.5e+13,0,46174,46672,46732,40579,41316,41448,42608,43407,43427,43491,45350,31018,36060,36086,42398,42514,43396,43498,43693,44859,44999,46958,83.86,49.66,6.52,1.69,0.64,306.09,309.08,72.36,45.44,2.53,1.22,0.26,47.15,38.01,4.36068870633969,12.2498326519181,0.327599651741656,84.89,48.92,3.8,1.26,0.39,34.61,353.23,2.19379557669962,1.26826653350153,0.90392202089383,80.12,37.19,4.32,0.77,0.43,268.18,353.16,3.43297587537798,13.0187749039608,0.227685676505496,71.89,45.63,1.95,1.96,0.19,154.63,242.52,4.38763392826848,12.6301939810915,0.216883878370337,91.18,28.82,2.13,2,0.21,301.15,278.22,2.80380681850773,22.0881868880178,0.0786374699282703,83.97,45.16,4.57,1.64,0.46,307.48,328.88,3.11715307617055,4.50134424366766,0.388129376105103,85.39,33.76,3.85,0.77,0.39,328.75,350.96,3.04566160283079,15.9734435861526,0.217481053554301,86.08,30.49,3.79,0.99,0.37,318.24,310.14,3.02630027247815,19.2981164884037,0.122767051748268,81.93,44.86,5.15,3.09,0.47,37.64,27.92,3.52389371649966,5.17348045323455,0.815129677151951,87.23,49.15,3.22,1.67,0.33,323.8,2.12,1.72099194608373,3.40837204541993,0.554155080009586,65.33,38.95,5.24,1.27,0.53,71.25,54.65,4.18831679760974,21.4024531304241,-0.126861884439519,86.23,50.47,3.78,3.19,0.37,248.71,316.97,1.24147015974706,2.50459577576902,-0.957794514256346,79.51,46.44,5.14,1.64,0.5,13.81,14.74,4.07517012449413,5.41210679865059,-0.858936321544262,80.73,41.54,6.8,0.68,0.68,0.3,352.08,3.50950900026553,8.70237323952495,-0.11196972237136,83.16,45.52,5.91,2.47,0.59,340.78,334.51,3.3090905827515,4.19876172222239,-0.410381327202826,82.28,40.57,4.06,1.11,0.41,13.62,350.22,3.31369061329151,9.22629394719244,-0.226229762458365,73.38,45.58,2.87,2.99,0.27,43,65.55,4.34112936746345,11.246190466109,-0.344623408079175,77.33,36.74,5.93,0.5,0.59,341.74,358.66,3.60956522790057,14.4764394793748,-0.163520313416403,89.23,45.73,0.57,0.4,0.06,13.05,197.03,2.20257570015218,6.65445715291639,-0.319313464043739,88.2,45.48,1.19,2.16,0.11,294.86,258.6,2.33741735459991,6.02561200211232,-0.332623502424096,82.76,48.69,3.36,3.13,0.35,78.16,13.47,3.98971037885383,1.46659469520382,-1.04366932661137
"123",2.5e+13,0,46174,46672,46732,40579,41316,41448,42608,43407,43427,43491,45350,31018,36060,36086,42398,42514,43396,43498,43693,44859,44999,46958,83.33,50.08,6.76,1.35,0.67,305.09,308.14,72.51,45.66,2.66,1.34,0.27,51.4,33.02,4.32457418557321,11.6879767282451,0.322282964819214,84.84,49.3,3.83,1.07,0.39,34.61,351.34,2.04760107126846,1.69955876626847,0.834067931313698,80.07,37.63,4.44,0.48,0.44,282.59,352.77,3.39769034584118,12.8697358170244,0.209961960117352,71.71,45.53,2.05,1.3,0.2,129.55,241.37,4.33917414071436,12.4790584580729,0.218297468573874,90.96,28.85,2.26,1.59,0.22,301.15,281.23,2.79657092234511,22.5594725115637,0.071005115160378,83.74,45.54,4.38,1.71,0.44,305.39,328.47,3.05152859551417,4.55847562239835,0.385619075999627,85.33,34.16,3.93,0.65,0.4,327.47,350.07,3.01661922993201,16.0451363347277,0.215870826471829,85.79,30.75,3.96,0.78,0.39,315.31,311.61,3.01500978239801,19.4859051624501,0.120438025523891,82.08,45.3,4.97,3.1,0.46,31,24.93,3.39737109318635,4.9407388111496,0.70357265897193,87.23,49.47,3.03,1.95,0.31,322.49,358.66,1.72594950203786,3.94741687689558,0.48788241969979,65.74,39.26,5.13,1.55,0.52,69.03,52.03,4.16092433506794,20.6514043106032,-0.165794301414658,85.95,50.76,4.05,2.67,0.4,251.26,313.92,1.3168573300002,2.70680623613882,-0.908822973878326,79.65,46.91,5.06,1.54,0.49,10.2,15.31,4.00130625942388,4.85708760472775,-0.851216607994009,80.62,42.21,6.89,1.1,0.69,353.39,350.2,3.47322130613564,8.32352088962357,-0.0892576652198444,82.87,46.06,6.08,2.6,0.61,333.33,331.33,3.25552497222409,4.04623281584241,-0.405084184546115,82.2,40.97,4.11,1.4,0.41,5.04,347.47,3.2650018302859,9.17981481294694,-0.190715435668791,73.65,45.73,3.22,3.12,0.31,37.04,59.22,4.29005062885698,10.612487926966,-0.385294011254053,77.29,37.34,5.99,1.06,0.6,336.25,356.29,3.58430423570629,14.0992623920544,-0.140205713894968,89.22,45.68,0.48,0.46,0.05,6.23,191.09,2.21239319414666,7.35201332969412,-0.27907947938326,88.06,45.47,1.47,2.16,0.14,297.57,263.69,2.34334723132244,6.60492240681146,-0.281014998325684,82.78,49.03,3.33,3.54,0.34,59.02,3.44,3.62410594861227,1.18532695911297,-1.07211474154452
"124",2.5e+13,0,46174,46672,46732,40579,41316,41448,42608,43407,43427,43491,45350,31018,36060,36086,42398,42514,43396,43498,43693,44859,44999,46958,82.79,50.49,6.95,1.19,0.69,299.15,307.4,72.65,45.92,2.93,1.94,0.29,63.08,26.57,4.28896111916944,11.1222524697113,0.305168839891459,84.78,49.69,3.89,0.86,0.39,24.4,350,1.95303430390817,2.14478437144623,0.742630588506725,80,38.07,4.51,0.47,0.45,331.9,351.46,3.36256220890177,12.7295129521911,0.160639904023764,71.53,45.42,2.14,0.8,0.21,119.21,240.33,4.28931351306717,12.348785365371,0.222053377736329,90.73,28.91,2.36,1.36,0.23,301.15,284.83,2.78903181900107,22.9943471314147,0.0645725707123601,83.54,45.91,4.15,1.89,0.42,310.18,329.53,2.97927783327211,4.64100204697219,0.380798291634857,85.25,34.54,3.89,0.96,0.39,323.49,347.56,2.98856644670858,16.1385903969337,0.21879992277907,85.48,31.02,4.1,0.65,0.41,313.98,310.83,3.00430054556893,19.6549484863227,0.117713587904625,82.19,45.73,4.79,3.32,0.44,21.43,21.07,3.26698177393131,4.79766609926119,0.57806790906767,87.21,49.76,2.92,2.02,0.3,318.79,354.2,1.73447711535555,4.47987723046066,0.427849700610803,66.13,39.59,4.96,2.43,0.5,68.05,47.88,4.13302366552506,19.9089326685285,-0.202944839273184,85.63,51.06,4.48,2.52,0.44,254.22,312.76,1.37272371897805,2.89663597989115,-0.852345510581859,79.75,47.4,5.02,1.47,0.49,5.85,14.07,3.91883439101546,4.33470875607578,-0.832470208844549,80.48,42.89,6.87,1.67,0.69,344.09,348.07,3.43666694103008,7.94330535734338,-0.0802928287636428,82.54,46.59,6.21,3.12,0.62,327.71,326.84,3.20560763142414,3.90800460593382,-0.413498337051021,82.1,41.38,4.16,1.47,0.41,354.49,345.01,3.21718925997425,9.13609325696712,-0.163202614390803,73.92,45.93,3.47,2.97,0.33,28.59,53.08,4.23753107867729,9.97348986062552,-0.427937445475199,77.24,37.94,6.01,1.37,0.6,334.37,354.22,3.55796718875648,13.7224268990584,-0.12708912876386,89.21,45.63,0.44,0.59,0.05,6.92,187.84,2.2187683446954,8.05208047649797,-0.2503968811719,87.88,45.5,1.84,2.72,0.18,283.14,279.85,2.34627418071214,7.12798709314207,-0.245536889702341,82.73,49.38,3.43,4.1,0.35,33.24,351.53,3.19559415396576,1.11162043881893,-1.02110115756573
"125",2.5e+13,0,46174,46672,46732,40579,41316,41448,42608,43407,43427,43491,45350,31018,36060,36086,42398,42514,43396,43498,43693,44859,44999,46958,82.22,50.91,7.12,1.53,0.7,299.15,304.8,72.78,46.2,3.16,2.19,0.3,66.42,22.91,4.2495891880523,10.5497725093956,0.308915265823368,84.7,50.07,3.92,0.87,0.39,4.4,348.1,1.89737776148551,2.61839645584851,0.648467136380109,79.91,38.53,4.67,1.31,0.47,287.42,348.34,3.32606259786018,12.5936690444048,0.200862578273011,71.34,45.32,2.1,0.05,0.21,108.4,242.08,4.2377728898795,12.2320276324083,0.233561093199659,90.49,28.97,2.48,1.06,0.25,299.57,286.56,2.78112478532818,23.4468867869489,0.0586496414899909,83.36,46.25,3.82,2.41,0.39,325.64,330.89,2.90166955912013,4.79741597112445,0.373914000939663,85.14,34.91,3.86,1.5,0.39,320.47,343.2,2.96107923308361,16.2642675826488,0.219483811994485,85.17,31.29,4.18,0.39,0.42,313.98,310.36,2.99235379633713,19.8405367870932,0.113759009827082,82.25,46.15,4.61,3.42,0.43,11.11,17.05,3.1352902160285,4.76009453687634,0.477226213552372,87.16,50.05,2.85,2.25,0.29,309.6,347.37,1.74315799387042,5.01429955228046,0.37699434252177,66.48,39.93,4.84,2.93,0.49,67.14,43.98,4.1032851438308,19.1913522191637,-0.241823436921934,85.29,51.37,4.78,2.31,0.46,254.22,311.77,1.42206566558099,3.10427125103462,-0.8024876038556,79.83,47.85,4.89,1.89,0.46,359.34,12.53,3.80466879908403,3.88274387514809,-0.780486733871085,80.32,43.56,6.91,2.22,0.69,335.89,345.65,3.39455836732036,7.59160720796327,-0.0805953880237332,82.18,47.09,6.22,3.12,0.62,323.29,323.31,3.15206347509449,3.82020941834344,-0.426417783428894,81.97,41.78,4.26,1.91,0.42,340.35,340.75,3.16896806933613,9.13342214068746,-0.144911956007602,74.19,46.18,3.75,3,0.37,13.32,47.03,4.18006646915184,9.31953861518906,-0.444211003775389,77.16,38.54,6.06,1.57,0.61,338.91,352.2,3.5298798935452,13.3648980542315,-0.119239892821871,89.21,45.59,0.41,0.54,0.04,3.19,185.49,2.22135560617439,8.78421880419653,-0.229680436979614,87.67,45.56,2.29,3.15,0.22,284.61,285.66,2.34693549553022,7.63708059404901,-0.214062260761373,82.64,49.72,3.57,4.19,0.35,10.82,342.45,2.80230003913575,1.26194294641239,-0.926832099449563
"126",2.5e+13,0,46174,46672,46732,40579,41316,41448,42608,43407,43427,43491,45350,31018,36060,36086,42398,42514,43396,43498,43693,44859,44999,46958,81.61,51.3,7.27,2.08,0.72,295.35,302.36,72.9,46.51,3.45,2.43,0.33,65.76,20.37,4.20958984367779,9.94023138563685,0.33468798493104,84.61,50.46,3.91,0.92,0.39,346.59,346.26,1.84380502988161,3.11538119657932,0.571267939292865,79.81,38.99,4.77,1.36,0.48,270.36,346.39,3.28678627463125,12.4409043079673,0.219594281697713,71.16,45.23,1.98,0.82,0.2,99.71,244.97,4.18616097693837,12.0850072403785,0.246075449203344,90.25,29.05,2.53,0.83,0.25,299.57,288.66,2.77120030178289,23.8686426090802,0.053348716152434,83.18,46.57,3.52,2.66,0.36,327.55,331.45,2.82111113404491,4.98375360546647,0.361041081555372,85.01,35.28,3.89,1.73,0.39,318.37,339.87,2.93246110563607,16.3768250891313,0.219273725024111,84.84,31.57,4.27,0.22,0.43,314.72,310.54,2.97932202102043,19.9926436471018,0.109894923709968,82.29,46.57,4.43,3.34,0.41,0.56,13.01,2.99880776258085,4.77862951064424,0.411014803182119,87.09,50.32,2.79,2.26,0.28,307.01,342.02,1.74775780380183,5.56693811713405,0.327984596169693,66.79,40.3,4.71,3.52,0.48,66.03,38.02,4.07387265908545,18.4562293006995,-0.283981016852717,84.92,51.69,5.03,1.95,0.49,254.96,311.28,1.45351229739197,3.33289663806125,-0.74563062834667,79.86,48.31,4.78,2.48,0.46,359.34,9.49,3.67112149533932,3.46447687248738,-0.785047326365568,80.12,44.23,6.93,2.51,0.69,333.47,342.91,3.34930272277603,7.22530276182251,-0.0902467055059196,81.78,47.59,6.38,3,0.64,312.4,320.01,3.09580258117818,3.71389283636455,-0.447574489679462,81.81,42.18,4.39,2.41,0.43,334.49,336.05,3.11966634349099,9.12219271885877,-0.140340060116193,74.45,46.46,3.95,2.91,0.39,3.33,41.59,4.11796797973814,8.6424070721067,-0.425846688461925,77.06,39.15,6.08,1.69,0.61,337.79,350.19,3.49991226389998,12.9740124865055,-0.108513975444407,89.2,45.54,0.41,0.41,0.04,0.07,184.33,2.21996488120529,9.52815302144125,-0.217362580773717,87.43,45.64,2.69,3.28,0.26,282.36,289.74,2.34225811028619,8.11837422148056,-0.192960341514148,82.5,50.07,3.79,4.44,0.37,356.94,334.91,2.5152176699486,1.5182226450689,-0.842232800083147
"127",2.5e+13,0,46174,46672,46732,40579,41316,41448,42608,43407,43427,43491,45350,31018,36060,36086,42398,42514,43396,43498,43693,44859,44999,46958,80.98,51.67,7.38,2.8,0.73,291.92,298.76,73.02,46.85,3.84,2.63,0.37,60.13,18.59,4.16791495017573,9.30558971801358,0.401562669057385,84.51,50.84,3.93,0.99,0.4,326.71,344.32,1.80172909094458,3.62626529641724,0.504236620660061,79.67,39.46,4.92,1.96,0.49,303.55,342.06,3.24847291430651,12.2800732896836,0.17247673457126,71,45.16,1.77,1.6,0.18,90.57,249.77,4.13439535357888,11.915557057897,0.258420802696271,90.01,29.14,2.6,0.77,0.26,299.57,291.36,2.76039772942076,24.2722434068217,0.0487471225675999,83.02,46.87,3.24,2.68,0.34,328.65,332.34,2.73972200614934,5.21551531490418,0.344096820272957,84.86,35.65,3.96,1.9,0.4,318.37,335.99,2.90397112670079,16.4831671713903,0.216790122995995,84.52,31.85,4.29,0.07,0.43,317.68,310.47,2.96484887278258,20.1336534190891,0.104078182696056,82.27,46.98,4.31,3.27,0.41,345.76,8.18,2.87317688621433,4.86417516131975,0.364780517832779,86.99,50.58,2.72,2.49,0.28,303.87,335.51,1.75021052364302,6.10804387672517,0.288800915383072,67.04,40.69,4.62,4.29,0.47,58.1,29.88,4.04521698356784,17.7449711186015,-0.356237943859562,84.53,52.03,5.3,1.77,0.52,254.96,311.28,1.46973336399703,3.5682068325701,-0.692554172520087,79.83,48.77,4.7,3.24,0.46,359.34,5.08,3.51912284901333,3.1196954979613,-0.781603867193134,79.89,44.89,7,3.21,0.7,323.81,338.91,3.3009956436939,6.86705905027764,-0.108303793671169,81.34,48.06,6.47,3.02,0.65,307.35,316.33,3.04219827426784,3.62790573196162,-0.467696323411895,81.62,42.58,4.49,2.59,0.44,327.39,332.25,3.07130160753188,9.11250240054838,-0.141417076008226,74.65,46.82,4.12,3.69,0.41,15.1,30.59,4.05860481293608,7.97442160912,-0.523012331231043,76.92,39.75,6.14,2.29,0.62,324.88,346.08,3.46987249742011,12.5924580602835,-0.0989061679098672,89.2,45.5,0.38,0.31,0.04,356.15,184.12,2.214686616343,10.2780007783615,-0.213766987553325,87.16,45.75,3.05,3.13,0.29,280.85,293.46,2.3347101930353,8.55796704831235,-0.178374246051033,82.3,50.41,4.04,4.42,0.39,342.88,326.71,2.33294286738189,1.82482875908946,-0.767456102367853
"128",2.5e+13,0,46174,46672,46732,40579,41316,41448,42608,43407,43427,43491,45350,31018,36060,36086,42398,42514,43396,43498,43693,44859,44999,46958,80.31,52.01,7.53,3.35,0.75,289.8,295.35,73.15,47.24,4.2,2.63,0.41,68.63,18.12,4.12470874948875,8.60340049050373,0.412192703605979,84.39,51.22,3.92,1.06,0.39,311.62,342.4,1.7620569942869,4.15577910866302,0.443121556958774,79.49,39.93,4.99,2.26,0.5,308.93,338.11,3.20936947516625,12.1077991393977,0.162625289909506,70.83,45.13,1.62,2.41,0.17,82.57,260.89,4.08459696177123,11.713445266018,0.266276804108661,89.77,29.24,2.65,0.68,0.26,299.57,293.15,2.74783104622363,24.6569361438115,0.0446649606943444,82.86,47.14,3.05,2.35,0.32,327.3,330.95,2.65923282695162,5.49721747796101,0.321685177050966,84.69,36.01,4.04,1.79,0.41,312.41,333.23,2.87438892871898,16.5886828892471,0.222083874176123,84.19,32.13,4.29,0.31,0.43,316.03,310.07,2.94884462030919,20.2550931866531,0.104500215627499,82.26,47.39,4.26,2.74,0.42,328.95,5.02,2.74219963356409,5.01466848355901,0.340942303184908,86.86,50.82,2.74,2.57,0.27,298.96,327.86,1.7505154721612,6.6572216426975,0.255340260362412,67.23,41.1,4.53,4.55,0.45,60.67,22.91,4.01719967813423,17.0327478699122,-0.383431348059415,84.12,52.39,5.53,1.46,0.54,258.16,311.03,1.47138754955776,3.82890323722081,-0.616754358577864,79.72,49.23,4.67,3.88,0.47,357.9,358.77,3.35071990431265,2.84191836617451,-0.765359665020727,79.62,45.54,7.01,3.41,0.7,317.67,335.62,3.24783714033726,6.50668886608235,-0.138364185256405,80.89,48.51,6.4,3.04,0.64,301.61,312.72,2.97737075996913,3.54773166967289,-0.490078897308208,81.39,42.97,4.6,2.69,0.46,321.04,327.89,3.02268719637724,9.10428470556583,-0.146081831407657,74.79,47.22,4.32,4.4,0.43,3.19,20.02,3.99767789169565,7.30852242248732,-0.482663509004417,76.73,40.34,6.14,2.7,0.62,319.62,342,3.4392483642712,12.2067727102621,-0.0984103264721793,89.19,45.47,0.35,0.28,0.03,343.77,192.28,2.20559254121188,11.0284178375685,-0.216645425716455,86.86,45.88,3.37,2.9,0.32,280.85,295.29,2.32308356731137,8.97103115589283,-0.168369540850731,82.04,50.74,4.36,5,0.42,329.09,318.42,2.20404616375917,2.14611276497765,-0.7053783269014
